start,open,high,low,close,vwp,volume,trades,macd,rsi,
1503043200000,4285,4320.71,4259.85,4282.73,4292.893799586446,74.82984899999998,210,-0.7143906865806322,47.804989267479804,
1503046800000,4265.33,4327.25,4265.33,4304.15,4299.705530481398,45.65315600000001,211,1.1823965491855901,50.741356942281264,
1503050400000,4304.15,4371.52,4296.04,4356.31,4336.175966729291,51.563674999999996,204,6.211028653950615,57.07424975223315,
1503054000000,4356.31,4357.37,4302.72,4340.31,4336.239930544604,24.093448999999996,162,7.8014548801137575,54.749034097998226,
1503057600000,4340.31,4340.31,4287.79,4331.71,4330.20510270252,15.118957000000004,90,7.755875075074362,53.487671722422746,
1503061200000,4302.97,4318.16,4221.05,4293.09,4277.552320393274,46.533767,160,4.530830296502477,48.12553944715701,
1503064800000,4293.09,4293.09,4193.7,4259.4,4244.243550329471,74.368943,201,-0.0346645724819572,43.98321400900987,
1503068400000,4259.4,4259.4,4200,4236.89,4238.03471246204,39.947717000000004,180,-4.2902725051243,41.418037302734795,
1503072000000,4236.89,4283.79,4234.54,4250.34,4259.0830398728895,45.038824,174,-5.457701013855575,43.53701145889003,
1503075600000,4250.34,4250.34,4066.53,4193.35,4200.570131528269,62.691466,151,-9.817146536675914,37.369132844566195,
1503079200000,4171.17,4297.75,4117.41,4117.41,4157.483634092476,25.318654000000002,165,-17.14068041752693,31.05558425404044,
1503082800000,4086.28,4136.48,4015.7,4136.28,4074.475618089936,60.598026000000004,201,-18.803937648300227,34.03781689049565,
1503086400000,4135,4135,3981.13,4021.11,4035.181104664922,19.968036999999995,149,-26.6780800008506,26.502771601606526,
1503090000000,4015.4,4015.4,3938.77,3975.69,3972.095392103241,14.738630999999998,146,-32.5794470345402,24.225142725710953,
1503093600000,3975.69,4131.83,3938.77,4113.75,4042.7092846681817,29.906204999999996,202,-23.474811881166005,40.861773708105545,
1503097200000,4113.75,4136.48,4085.88,4108.37,4112.273663648905,44.936835999999985,184,-16.38229302510824,40.488718269860954,
1503100800000,4108.37,4178.31,4084.28,4163.49,4116.727926247185,41.308876999999995,170,-6.490113865529693,45.93481636990183,
1503104400000,4163.49,4184.69,4143.11,4148.53,4168.414500522399,28.835177,122,-0.6449711526039295,44.73815494031082,
1503108000000,4148.53,4184,4148.53,4156.39,4158.670414916995,18.754474000000002,113,4.076991817686867,45.540895925024664,
1503111600000,4156.39,4180,4103.52,4138.55,4135.411962915411,19.61192,110,5.943656859341225,43.97934622083516,
1503115200000,4138.55,4156,4046.26,4068.26,4122.792350793211,17.353232000000002,89,2.156777265206813,38.393428719809556,
1503118800000,4068.26,4123.95,4027.83,4077,4094.922404401754,12.514194,62,0.9904244161238722,39.42369876470336,
1503122400000,4077,4082,3986.87,3986.87,4058.845248130174,51.455431,157,-5.735239936262616,33.2486466350189,
1503126000000,3969.12,4033.47,3933.21,4033.47,3995.5394717288905,31.429221999999996,141,-5.3724096631518705,38.6032790946559,
1503129600000,4033.47,4064.84,3964.08,3999,4024.0802402911618,18.006405,101,-6.6932612018529625,36.28464348548121,
1503133200000,3999,4082.25,3999,4068.2,4030.5921389550567,5.184222999999999,44,-1.369064343593564,43.60747944670724,
1503136800000,4054,4082,3982.08,4000.58,4027.610056736809,5.886830999999997,53,-2.3800214124073165,38.902415681797045,
1503140400000,4016,4033,3850,3957.6,3959.265496590466,48.178583,244,-5.295619878308351,36.22687631608799,
1503144000000,3945.12,4095,3928.89,4095,4041.075157849064,22.230983999999996,156,3.979440625997995,48.43604287989607,
1503147600000,4095,4100,4035.49,4039.84,4073.8787476034304,12.705664,50,5.893031689568311,44.7334738642867,
1503151200000,4066,4068.31,4013.7,4042.41,4043.091444177384,4.334426,33,7.481953144008955,44.94464164248027,
1503154800000,4042.41,4063.44,3964.67,3972.05,4027.051766293037,8.244504,55,3.4465226938249884,40.394121495085926,
1503158400000,3972.05,4049.69,3953.4,4000,3992.861675855381,4.0841769999999995,38,3.4629303535668043,42.868681729269305,
1503162000000,4000,4048.99,3976.72,4027.37,3995.130632148447,3.0695479999999997,23,5.835661914359413,45.26503821117526,
1503165600000,4027.37,4096,4013.69,4086.29,4039.526651310148,17.148202,59,11.732804631645365,50.11582918428345,
1503169200000,4086.29,4103.92,4073.47,4076.12,4089.191222404382,1.6231289999999996,21,14.283457830089311,49.30361714636473,
1503172800000,4088.71,4103.92,4051.47,4075.98,4068.3871455698095,2.9875700000000007,32,15.360625710875937,49.291774173944724,
1503176400000,4075.98,4149.99,4074.23,4074.23,4099.166272741166,3.9521940000000004,33,15.323701834424416,49.13290155885354,
1503180000000,4074.23,4141,4074.23,4139.98,4124.252673202162,2.358097,34,19.48466158591805,55.001268444844435,
1503183600000,4139.98,4139.98,4120.78,4139.98,4134.263701778023,0.05269899999999999,8,21.029078118536386,55.00126844484444,
1503187200000,4139.98,4139.98,4044,4086.09,4095.180348053093,2.343924,25,16.928195544040214,49.56571848809812,
1503190800000,4086.09,4086.09,4052.82,4082.53,4073.8365324256406,1.061151,21,13.336883797239777,49.21967077111055,
1503194400000,4082.53,4124.69,4082.53,4124.69,4106.982948501011,2.858561,27,13.56129583308609,53.3715160890026,
1503198000000,4124.69,4124.69,4094.62,4094.62,4109.097140317621,0.347647,3,10.743833324616116,50.217811950270075,
1503201600000,4094.62,4094.62,4091.8,4093,4094.4466910804285,0.809243,36,8.33152541982723,50.04623888009417,
1503205200000,4093,4142.16,4087,4117.41,4107.103622661001,10.743055999999997,62,8.181354068381086,52.67023468240382,
1503208800000,4117.41,4117.41,4081.19,4115.41,4097.178016844842,2.9155510000000002,41,7.4391548388735735,52.427238848127736,
1503212400000,4115.41,4156.56,4081.4,4155.87,4114.116441910264,14.136059999999999,113,9.455926558409985,56.77212160849314,
1503216000000,4155.87,4211.08,4032.62,4184.73,4144.963307283325,17.395516000000004,129,12.109497602701357,59.6060639416873,
1503219600000,4184.73,4184.73,4155,4155,4155.961599752451,0.39587999999999995,8,10.66981160728882,55.564861647989495,
1503223200000,4155,4155,4109.84,4142.41,4134.465094335639,0.9470439999999999,11,8.098548085119829,53.89833969874354,
1503226800000,4104.68,4125.44,4080,4106.53,4095.56131991818,17.281503,100,3.2991098052031234,49.355209453563596,
1503230400000,4106.53,4125.43,4080,4108.47,4099.770483252826,2.7658400000000003,43,0.22284005506709725,49.60256531723482,
1503234000000,4108.47,4125,4063.35,4063.35,4065.123128301442,1.258162,5,-5.053050338265516,44.1959890652122,
1503237600000,4063.35,4096.32,4063.35,4096.32,4094.5217060007503,1.46565,13,-5.601730162233714,48.60436824981153,
1503241200000,4096.32,4125,4096.32,4125,4108.2633380785865,23.623614,55,-3.5956367987131737,52.14579692440641,
1503244800000,4125,4150,4091.59,4131.46,4122.146137086276,23.366978,77,-1.8027798320257045,52.93250111939776,
1503248400000,4131.46,4138.07,4101.4,4129,4121.2466608890845,49.216664,213,-0.8951476007047505,52.57802829472319,
1503252000000,4129.32,4158.61,4116,4154.56,4132.727444393948,48.088875,152,1.4680081569766754,55.88377305740508,
1503255600000,4154.56,4185.94,4144.85,4164.6,4166.0507649950305,49.323000000000015,162,3.411344705775896,57.14741570858452,
1503259200000,4161.59,4171.62,4116,4140.93,4138.051198663451,53.43763500000001,180,2.516685006621042,53.27319892460262,
1503262800000,4140.93,4156.56,4128.75,4150,4141.453858355978,35.727424,184,2.3637438347231026,54.544839083308474,
1503266400000,4162.59,4169.98,4132.31,4169.98,4154.780913950406,38.098577000000006,184,3.4476553700092207,57.3015019924645,
1503270000000,4151.14,4171.62,4069.13,4086.29,4131.343068612837,69.47546700000001,218,-2.3533601790502843,44.99293364074603,
1503273600000,4069.13,4119.62,4062.78,4108.28,4092.159002687163,53.09132499999998,247,-4.183644196859529,48.14481641596686,
1503277200000,4108.28,4114.86,4080.66,4094.6,4094.159133230136,55.96914699999999,202,-6.113545212456401,46.36495192692195,
1503280800000,4094.6,4109.26,4039,4079.94,4069.5896461749753,58.96114900000002,187,-8.029378276268915,44.46774347285218,
1503284400000,4079.94,4104.68,4048.74,4084.76,4075.6945852634885,52.816522000000006,198,-8.370069672835008,45.260831124144836,
1503288000000,4079.26,4104.68,4047.75,4104.68,4079.1807746014665,39.49077200000002,204,-6.625673294161498,48.53226326820391,
1503291600000,4104.68,4104.68,4011.02,4016.9,4049.6132920554583,67.18030200000003,248,-11.56383644126216,37.80902181786348,
1503295200000,4011.04,4032.01,3953.4,3982.96,3997.366287558747,66.69774500000001,324,-16.206206850609366,34.62358820267002,
1503298800000,3982.96,4055.92,3970.63,4043.63,4023.736093771713,49.20631000000001,308,-13.439006606639715,43.747151264466645,
1503302400000,4043.63,4055.92,4010.78,4036.3,4034.7724517547827,54.912335,185,-11.342215224004285,42.96697481221654,
1503306000000,4036.3,4077.07,4035.82,4074,4052.1726550973854,3.9047079999999994,51,-6.467105863774616,48.09418513067026,
1503309600000,4066,4088.12,4066,4088.1,4075.9776143835657,5.090504000000001,94,-1.9480305223667838,49.90797011035564,
1503313200000,4088.1,4088.1,4000.01,4023.11,4023.827656227635,14.970766999999997,93,-3.6776826587209737,42.53086298053481,
1503316800000,4023.11,4023.11,4000,4000,4009.44694704431,6.477680000000002,88,-5.956111808891631,40.25237974712715,
1503320400000,4000,4023.11,3934.43,3951.49,3981.008921282142,22.207985,170,-10.241795115260022,35.90424089932448,
1503324000000,3914.59,4023.11,3911.79,3989.17,3955.7936334511146,7.695301000000001,93,-9.14338959030962,41.215965332668794,
1503327600000,3989.17,4022,3920.55,4022,4008.5592569769283,7.381829999999999,87,-5.234536225719758,45.45716411105781,
1503331200000,4022,4029.05,3951.26,4029.05,3998.572873475902,7.316543,57,-1.7629307726951566,46.352288428768254,
1503334800000,4029.05,4029.06,3951.26,4016.2,3997.859503533543,5.072528,60,-0.21674019452399307,44.90569735799071,
1503338400000,3997.57,4029.06,3918.8,3918.8,3980.682177338159,3.8844770000000004,68,-6.0642972314050425,35.78854596644916,
1503342000000,3918.8,4042.11,3918.8,4027.05,4015.411822807725,8.193382,107,-0.9580787683154242,48.34166756057928,
1503345600000,4027.05,4042.11,3950,4025.04,4020.9727604032187,32.108599,150,2.3211856740562418,48.15342438354575,
1503349200000,4025.04,4070.49,4007.51,4039.1,4026.68956365359,39.356711999999995,182,5.463000311371733,49.63095100400449,
1503352800000,4039.1,4041.23,4008.63,4041.1,4027.2082033277475,18.792654000000002,102,7.425346020920646,49.849886668772875,
1503356400000,4041.1,4041.1,3987.5,4016,4005.4009496484928,10.963783,93,6.563904972272216,47.08387883558784,
1503360000000,4016,4016,3789.95,3790,3928.125159068468,60.339017,262,-10.554882922655448,30.613055469385728,
1503363600000,3790,3890.51,3688.97,3700,3746.7655460637666,30.126509000000002,220,-26.31813754636459,26.619483985894348,
1503367200000,3700,3849.98,3689,3849.98,3820.9820914730926,8.334603999999999,123,-22.718557156758465,40.539996829806874,
1503370800000,3849.98,3862.39,3802.53,3862.39,3840.175820446508,15.885216,73,-17.759317124321086,41.52841888437129,
1503374400000,3863,3868.57,3450.98,3500.8,3696.6860274923233,28.666038999999998,131,-39.452001481301316,27.292400331306638,
1503378000000,3500.8,3695.62,3400,3626.99,3513.7844302636177,14.49939,85,-39.999981850356036,35.59062935660246,
1503381600000,3626.99,3854.46,3619.95,3803,3808.0368538079897,62.09636900000002,280,-24.175161171895823,45.016752011141065,
1503385200000,3803,3803,3733.8,3798.08,3780.8961222052635,61.959721,385,-12.70658728188269,44.819300008182815,
1503388800000,3798.08,3805.76,3750.08,3794.12,3785.0250540148368,36.868111,236,-4.457633310857375,44.64954632601482,
1503392400000,3794.12,3920.31,3775.01,3904.56,3860.5048101690063,76.172178,272,9.678498992260359,50.30284063262228,
1503396000000,3904.56,3904.56,3826.12,3844.08,3870.167970743693,59.32218099999999,425,13.943950372646263,47.44498186188125,
1503399600000,3844.07,3905.56,3841.18,3866.48,3868.4144231496516,49.36876599999998,396,18.0425164030094,48.609515096107636,
1503403200000,3866.48,3990.12,3853.53,3934.01,3908.689098133277,75.787584,573,25.000110806929335,52.05843655612316,
1503406800000,3949.01,3964.75,3874.35,3920.99,3909.4307362446925,38.623870999999994,404,27.269612336656607,51.34298436870828,
1503410400000,3874.38,3920.99,3786.81,3849,3853.2598284501,26.182528000000012,223,22.224331686149014,47.45919445130468,
1503414000000,3829.5,3921.63,3810.07,3858.23,3873.962236038091,38.76443800000002,173,18.98512656805974,48.00228604731405,
1503417600000,3858.23,3952.89,3853.47,3905.84,3894.384761250919,34.77977800000001,149,19.75793126507797,50.82583003022196,
1503421200000,3905.84,3998.99,3888.79,3943,3949.9205981882,45.27912799999999,212,22.042914950070703,52.972306787965046,
1503424800000,3944,4104.82,3944,4043.76,4030.2010773379398,45.132143,285,29.632996555816984,58.28894885884017,
1503428400000,4071.22,4101.24,3984.23,3984.24,4028.4264332489365,34.34460599999999,281,28.135865063606204,54.37813199861512,
1503432000000,3984.5,4061.54,3953.13,3960.29,3988.3970308763405,30.512424000000003,167,23.821873542972423,52.841796353880696,
1503435600000,3960.29,4038.96,3946.67,3946.67,3955.0985270521037,21.285572999999996,138,18.78234865372152,51.94303291036153,
1503439200000,3999.96,4046.11,3944.04,4002,3996.344035402573,31.264903,254,18.588418410208185,55.27132980010699,
1503442800000,4009.1,4045,3944.03,4040,3998.1721583483263,41.089780999999995,208,19.968505547094804,57.450865756391316,
1503446400000,4040,4077.18,4013.89,4036,4039.39911745294,23.850037000000004,173,19.07567672945464,57.13526114062069,
1503450000000,4048.1,4100,4035.38,4100,4063.765179056095,46.57640999999999,188,21.770317708176975,60.84184363907383,
1503453600000,4101.53,4127.99,4049.74,4083.72,4101.496690138933,45.835226000000006,336,20.515433882113097,59.433958403792445,
1503457200000,4083.72,4126.99,4050.04,4100.41,4087.802146453912,43.39671099999998,189,19.32131149692328,60.44450951145317,
1503460800000,4084.54,4115.87,4054.01,4083.6,4083.794278213888,37.869417999999996,242,15.740085423705935,58.85424451348111,
1503464400000,4084,4110,4053.18,4053.18,4076.656694325688,32.819431,208,9.927438389031302,55.98378717792942,
1503468000000,4064,4099.99,4035.32,4080,4075.4161509275395,35.942493,225,7.291794348487933,57.93188433891361,
1503471600000,4089.45,4098.88,4052.49,4074.88,4072.7664268377252,35.208261,293,4.3694851951704905,57.409514986038076,
1503475200000,4081.63,4124,4057,4124,4078.0529232906188,37.697917999999994,205,5.395261407125901,61.03913916062867,
1503478800000,4123.88,4242.32,4100.15,4203.12,4189.300997175371,40.181197,197,10.868169745392173,66.05693243923514,
1503482400000,4208.11,4228.02,4188.63,4228.02,4212.119616296041,24.062874,168,14.655305853556293,67.47657260894769,
1503486000000,4228.02,4237.99,4174.09,4237.99,4207.559195117483,33.082032999999996,329,16.06094291583345,68.05273039128323,
1503489600000,4205.98,4265.8,4174,4215.68,4227.199168330945,62.63869000000001,595,13.558147932192838,65.26645372907026,
1503493200000,4215.68,4230.92,4155,4211,4199.560125937599,81.24825399999999,974,10.128373067505997,64.66831599554183,
1503496800000,4166.89,4212.29,4154.51,4174,4193.204188670695,58.313942000000004,614,3.984072114243915,59.98759064936916,
1503500400000,4174,4226.95,4150.65,4197.05,4189.212616393613,35.159682999999994,243,0.9746971131486433,61.84059764945294,
1503504000000,4197.05,4259.58,4197.05,4210.03,4224.625572851796,71.14975499999998,1063,-0.7108604109273955,62.88301934908706,
1503507600000,4220.56,4231,4166.27,4166.27,4190.252638408642,39.17049400000001,291,-5.624231561470005,57.20896758244812,
1503511200000,4166.27,4191.71,4135.38,4143.37,4155.597204927433,31.864933000000004,199,-10.605872079837027,54.440588427599856,
1503514800000,4143.37,4168.9,4103.51,4117.07,4132.916777544639,32.452403,201,-15.519217140420842,51.36629944413043,
1503518400000,4117.07,4136.48,4073.41,4118.4,4095.3658024528795,42.757656999999995,211,-18.01443781018412,51.51540924429921,
1503522000000,4105.25,4178.65,4090,4090,4119.387697691475,41.068083999999985,218,-21.012555566830322,48.12252778781784,
1503525600000,4090,4152,4069.8,4114.2,4102.64215786304,27.138664000000006,214,-20.22173323692278,51.0792231886476,
1503529200000,4151.88,4169.99,4113.79,4114.01,4130.854113129799,41.651996999999994,213,-18.934283094177232,51.054620319972145,
1503532800000,4147,4154.55,4114.08,4131,4135.814877912054,30.111735999999997,194,-16.122264317972736,53.22425511925723,
1503536400000,4132,4195,4113.9,4140.91,4148.11221916486,30.566277999999997,182,-13.045947187372168,54.491420146649155,
1503540000000,4141.88,4204.55,4131.92,4131.92,4164.390898811986,27.829502,251,-11.342088017327697,53.0864507103556,
1503543600000,4146.97,4163.59,4085.01,4113.58,4122.18408154925,35.012634,165,-11.207239090914403,50.240564175864996,
1503547200000,4113.58,4148.19,4090.39,4113.98,4117.9160272369045,32.24757099999999,192,-10.614751020130726,50.30314023106346,
1503550800000,4113.98,4177.64,4113.49,4132.09,4135.171681815707,28.158769000000003,191,-8.4650521076058,53.17431740937907,
1503554400000,4132.09,4177.18,4131.91,4133.42,4149.800698657649,29.921536,170,-6.719704022100132,53.38730442995315,
1503558000000,4153.97,4173.99,4133.41,4153.32,4153.89392434167,32.851583999999995,140,-3.9547120771198045,56.57034053122557,
1503561600000,4153.8,4206.88,4153.32,4200,4185.933032055842,32.275428000000005,178,1.199480740110154,62.95991297578915,
1503565200000,4200,4224,4150,4165.01,4190.755348660176,38.916346,348,1.4994914625600195,56.276335826704376,
1503568800000,4166,4250.94,4165.01,4173.98,4187.881376218913,66.49455199999998,716,2.083857630924891,57.52127881710993,
1503572400000,4173.98,4215.74,4166.67,4202,4183.32787773739,33.800162,304,4.178322914497887,61.23440524728056,
1503576000000,4211.78,4224.64,4136.33,4150.89,4180.965049364052,31.360472000000005,307,1.2676227263133697,52.26080301154201,
1503579600000,4167.69,4184.48,4148.78,4157.74,4159.341947885077,38.640678,318,-0.22264359070783968,53.249642098563505,
1503583200000,4173.11,4250.9,4157.74,4221,4194.907055432493,52.31597500000003,374,3.3316551619638126,61.235292997436794,
1503586800000,4235.9,4250.78,4196.01,4222,4216.792851775171,24.680216999999992,154,5.119544763249101,61.34769041313117,
1503590400000,4223.06,4250.71,4207.86,4215,4224.084846513905,29.315620000000006,206,5.142353243086919,60.035459151402,
1503594000000,4225.5,4236,4178.22,4188.18,4203.873092845916,27.542633000000006,220,2.654941159418879,55.16653214398238,
1503597600000,4188.18,4221,4179.22,4221,4193.547870520973,28.000581,145,3.162867565143209,59.4955795035218,
1503601200000,4234,4250.77,4206.61,4216.07,4221.893901406651,26.720523999999994,173,2.664491477028438,58.58054714188981,
1503604800000,4216.1,4245,4193.17,4193.5,4214.28573553258,22.598964999999996,144,0.3077332181709167,54.45166715811642,
1503608400000,4208.1,4234,4205.87,4207,4215.357769578363,23.743290999999996,189,-0.3806605378901793,56.42979925247058,
1503612000000,4207,4330.61,4206.11,4326.23,4256.996011513989,28.537978999999996,142,7.658780249137113,69.16619165719666,
1503615600000,4326.24,4371.68,4297.76,4316.01,4331.74016510164,35.77571999999999,171,10.933534563965388,67.34884792934346,
1503619200000,4316.01,4369,4310.59,4366,4336.181336635166,48.189784,591,15.504768850037173,71.31857671054073,
1503622800000,4368,4370,4328.58,4333.01,4350.961043400193,36.700204,436,14.466623160556622,65.64631162763689,
1503626400000,4333.01,4363.71,4328.58,4363.71,4344.882128293428,27.696571,194,14.741762833670215,68.18238717820765,
1503630000000,4346.14,4363.71,4295.75,4312.69,4313.242690590812,28.51796699999999,160,9.7886194615199,60.225292986657976,
1503633600000,4312.69,4362,4310.2,4310.2,4329.933490450643,30.476972999999987,283,5.5408206452306885,59.8581382985141,
1503637200000,4310.2,4340,4281.04,4281.04,4311.334348709163,17.86787,129,0.02860290770874485,55.58450956515831,
1503640800000,4294.79,4333.96,4267.5,4302.72,4293.839178004792,31.839845000000004,206,-2.183303302036826,57.98622595764893,
1503644400000,4302.72,4335,4300,4329,4321.279228777876,21.324855,203,-1.9470391005693983,60.75639887813276,
1503648000000,4317.81,4354.35,4316.54,4332.17,4328.230416354489,21.362133000000004,147,-1.9435333745070835,61.08967076050804,
1503651600000,4332.17,4352,4332.17,4344.56,4339.786632532879,12.236359999999998,175,-1.401784190118832,62.43255390014165,
1503655200000,4344.56,4344.56,4298.74,4314.33,4326.185465192118,15.039453,118,-3.6696829475718715,57.24171580902588,
1503658800000,4331.67,4361.28,4313,4361.27,4334.5840200578305,25.795113999999998,182,-1.8387483853989295,62.46087083671362,
1503662400000,4361.27,4361.27,4261.13,4309.69,4317.768014456742,110.99860899999997,1855,-4.8458782134566505,54.57742790323935,
1503666000000,4309.69,4345,4297.66,4312,4316.383021337223,20.801018000000006,166,-6.6027160758305214,54.852254831512155,
1503669600000,4312,4340,4291.52,4305,4316.976409702641,10.610266000000001,118,-8.157591596996777,53.790165168029326,
1503673200000,4305,4422.29,4305,4394.36,4374.47226274562,21.796763,167,-2.4570922894794407,63.504901905244594,
1503676800000,4394.36,4453.91,4375.29,4447.31,4412.485529596655,17.784779999999998,149,4.553307265826589,67.82174791778534,
1503680400000,4447.31,4447.31,4372.29,4402.32,4401.265451681471,15.893943999999996,133,4.75328019636456,61.19799769974142,
1503684000000,4409.44,4449.44,4388.88,4449.44,4407.037263568451,9.302407,100,7.571072813514348,65.04815957597242,
1503687600000,4449.44,4449.44,4284.11,4307.17,4343.388988871439,9.418198999999998,46,-2.0339130329988393,49.18056490063141,
1503691200000,4326,4326,4247.48,4286.29,4276.252146461872,11.559022,129,-9.57671371064962,47.35481180380081,
1503694800000,4286.29,4336.13,4250.08,4288.99,4308.703758242636,9.574152999999997,93,-13.65963122360634,47.625572594875024,
1503698400000,4288.99,4365,4288.99,4303.37,4315.784460500706,8.952755,116,-14.525968596492952,49.12629465736948,
1503702000000,4303.37,4343.18,4280.68,4280.68,4303.931926100613,9.873695000000001,85,-16.070441597213375,46.84538499481499,
1503705600000,4280.68,4315,4274.33,4281,4289.85414570758,5.1987000000000005,51,-16.19229227693811,46.88284165708427,
1503709200000,4281,4315,4281,4284,4292.706703732939,4.259218000000001,39,-15.211331722576851,47.258073809548364,
1503712800000,4284,4305.75,4260.62,4266.04,4286.984402109982,14.611868000000001,121,-15.11146662921396,45.19949020742707,
1503716400000,4245.01,4297.94,4228.99,4297.94,4268.620319651642,17.568782,146,-11.866190248813469,49.4144013270991,
1503720000000,4297.94,4297.94,4271.51,4297.94,4292.058975053336,0.546526,15,-9.239236736189628,49.4144013270991,
1503723600000,4297.94,4319.67,4252.44,4295.75,4288.2019606709755,16.850711,120,-7.278281481282958,49.1136353531358,
1503727200000,4307.72,4319.7,4280.81,4319.7,4298.026578885486,8.943147,79,-3.9148800524216067,52.51737234858615,
1503730800000,4319.7,4319.7,4297.94,4319.7,4313.946952677421,2.366904,37,-1.662655934299163,52.51737234858614,
1503734400000,4319.7,4319.7,4318.74,4319.7,4319.666627911955,1.6116749999999997,5,-0.21131654444739878,52.51737234858614,
1503738000000,4319.7,4319.7,4260.88,4274.84,4293.908620835447,14.725798999999999,80,-2.591940964997309,45.41134696042211,
1503741600000,4274.84,4317.99,4274.84,4292.8,4299.933316820282,6.291791,43,-2.5219847862306684,48.42042382763312,
1503745200000,4307.5,4317.99,4287.79,4288.72,4301.407785866801,13.523816,85,-2.592913410183093,47.776135248079456,
1503748800000,4288.72,4306.74,4234.42,4243.98,4266.74761175833,15.687532999999998,146,-5.691621349547955,41.28830599637758,
1503752400000,4260.41,4295,4221.14,4261.89,4260.841546916951,9.437559000000002,66,-5.81705276199435,44.535355566273644,
1503756000000,4258.53,4274,4242.04,4274,4265.764811094764,4.299722,43,-4.567764372291483,46.68252883072204,
1503759600000,4274,4275,4246.96,4275,4265.680683778922,5.230169999999999,77,-3.3738934861928476,46.86545186198158,
1503763200000,4275,4275,4212.41,4265.97,4236.180398350554,10.517695999999995,60,-3.0082597552724044,45.35234018750713,
1503766800000,4265.97,4272.99,4230.02,4255.19,4251.7775671920135,8.880594,117,-3.276359200978618,43.54487110738028,
1503770400000,4255.19,4273,4236.51,4272,4260.818737092925,5.581724999999999,73,-1.8868972364382888,47.08625731894143,
1503774000000,4272,4351.32,4258.51,4293.52,4295.46257486573,22.451093000000007,260,0.7480967703236843,51.298125788213056,
1503777600000,4293.52,4335.06,4279,4333.56,4314.226082079266,10.696855,88,5.298810736417044,57.99728325296818,
1503781200000,4333.56,4345,4288.1,4313.98,4314.071343428307,12.215516000000003,103,6.342588701202367,54.07975170592123,
1503784800000,4323.06,4330,4288.09,4300,4313.565449638707,8.406971999999996,74,5.618615461855138,51.409644961075074,
